v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_violation,v_net_current_violation,v_net_place_violation,v_net_route_violation,v_net_budget,v_net_place_budget,v_net_route_budget,place_result,route_result,early_rejection,revoke_times,selected_actions,v_net_reward,num_interactions,num_placed_nodes,num_routed_links
10,8,7,1469.0,3001.0,469364.46684736555,948501.9933527177,0.4895034988337221,0.49484816071738486,23,10,1,262.0,4431,2355,2076,0.21916445623342173,0.46077922077922073,9,490.168769139898,262.0,4,3,True,"{0: 27, 1: 22, 2: 29, 3: 11}","{(1, 0): [(22, 14), (14, 15), (15, 27)], (2, 1): [(29, 17), (17, 16), (16, 23), (23, 14), (14, 22)], (3, 0): [(11, 22), (22, 14), (14, 15), (15, 27)]}","{(0, 27): {'cpu': 42}, (1, 22): {'cpu': 36}, (2, 29): {'cpu': 48}, (3, 11): {'cpu': 48}}","{((1, 0), (22, 14)): {'bw': 22}, ((1, 0), (14, 15)): {'bw': 22}, ((1, 0), (15, 27)): {'bw': 22}, ((2, 1), (29, 17)): {'bw': 19}, ((2, 1), (17, 16)): {'bw': 19}, ((2, 1), (16, 23)): {'bw': 19}, ((2, 1), (23, 14)): {'bw': 19}, ((2, 1), (14, 22)): {'bw': 19}, ((3, 0), (11, 22)): {'bw': 26}, ((3, 0), (22, 14)): {'bw': 26}, ((3, 0), (14, 15)): {'bw': 26}, ((3, 0), (15, 27)): {'bw': 26}}",439.0,241.0,522.0,174.0,67,174.0,67,174.0,265,198,0.5489749430523918,215184.08965241522,118130.67336271542,269.0903721246365,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,"[27, 22, 29, 11]",1.2989749430523918,4.0,4.0,3.0
10,8,7,1469.0,3001.0,469364.46684736555,948501.9933527177,0.4895034988337221,0.49484816071738486,23,11,0,271.5901685261585,4431,2355,2076,0.21916445623342173,0.46077922077922073,7,69.59016852615848,202.0,5,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
10,8,6,1469.0,3001.0,469364.46684736555,948501.9933527177,0.4895034988337221,0.49484816071738486,23,12,0,274.56048704040666,4818,2419,2399,0.19794429708222816,0.37688311688311693,0,245.56048704040668,29.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
10,8,5,1469.0,3001.0,469364.46684736555,948501.9933527177,0.4895034988337221,0.49484816071738486,23,13,0,277.08288877618986,5411,2551,2860,0.15417771883289122,0.2571428571428571,4,146.08288877618986,131.0,5,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
11,9,6,1677.0,3345.0,559374.2695219996,1097364.3593146126,0.5013452914798207,0.5097434273073816,24,14,1,288.0,5067,2445,2622,0.18932360742705567,0.318961038961039,10,432.7394359357407,288.0,4,5,True,"{0: 12, 1: 7, 2: 13, 3: 17}","{(1, 0): [(7, 15), (15, 17), (17, 12)], (2, 1): [(13, 25), (25, 7)], (3, 0): [(17, 12)], (3, 1): [(17, 15), (15, 7)], (3, 2): [(17, 15), (15, 4), (4, 13)]}","{(0, 12): {'cpu': 4}, (1, 7): {'cpu': 35}, (2, 13): {'cpu': 31}, (3, 17): {'cpu': 36}}","{((1, 0), (7, 15)): {'bw': 26}, ((1, 0), (15, 17)): {'bw': 26}, ((1, 0), (17, 12)): {'bw': 26}, ((2, 1), (13, 25)): {'bw': 37}, ((2, 1), (25, 7)): {'bw': 37}, ((3, 0), (17, 12)): {'bw': 0}, ((3, 1), (17, 15)): {'bw': 31}, ((3, 1), (15, 7)): {'bw': 31}, ((3, 2), (17, 15)): {'bw': 8}, ((3, 2), (15, 4)): {'bw': 8}, ((3, 2), (4, 13)): {'bw': 8}}",344.0,208.0,318.0,106.0,102,106.0,102,106.0,238,136,0.6046511627906976,148862.3659618948,90009.80267463406,261.65640312393623,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,"[12, 7, 13, 17]",1.3546511627906976,4.0,4.0,5.0
12,9,6,1677.0,3345.0,559374.2695219996,1097364.3593146126,0.5013452914798207,0.5097434273073816,24,15,1,313.0,5067,2445,2622,0.18932360742705567,0.318961038961039,11,417.2482553824199,313.0,3,2,False,"{0: 11, 1: 12, 2: 15}","{(1, 0): [(12, 9), (9, 27), (27, 15), (15, 4), (4, 11)], (2, 1): []}","{(0, 11): {'cpu': 17}, (1, 12): {'cpu': 7}, (2, 15): {'cpu': 23}}","{((1, 0), (12, 9)): {'bw': 39}, ((1, 0), (9, 27)): {'bw': 39}, ((1, 0), (27, 15)): {'bw': 39}, ((1, 0), (15, 4)): {'bw': 39}, ((1, 0), (4, 11)): {'bw': 39}}",0.0,0.0,141.0,47.0,80,0.0,0,24.0,39,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,"[11, 12, 15]",0.3333333333333333,3.0,3.0,2.0
12,9,5,1677.0,3345.0,559374.2695219996,1097364.3593146126,0.5013452914798207,0.5097434273073816,24,16,0,342.7615006454537,5208,2526,2682,0.16246684350132623,0.3033766233766234,5,192.7615006454537,150.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
13,10,6,1807.0,3621.0,602214.184881376,1188316.795000673,0.49903341618337477,0.5067791580620006,25,17,1,344.0,4932,2457,2475,0.18534482758620685,0.3571428571428571,12,329.5378104567409,344.0,4,3,True,"{0: 0, 1: 7, 2: 8, 3: 28}","{(2, 0): [(8, 12), (12, 9), (9, 27), (27, 0)], (2, 1): [(8, 19), (19, 28), (28, 21), (21, 7)], (3, 0): [(28, 21), (21, 27), (27, 0)]}","{(0, 0): {'cpu': 6}, (1, 7): {'cpu': 5}, (2, 8): {'cpu': 19}, (3, 28): {'cpu': 39}}","{((2, 0), (8, 12)): {'bw': 23}, ((2, 0), (12, 9)): {'bw': 23}, ((2, 0), (9, 27)): {'bw': 23}, ((2, 0), (27, 0)): {'bw': 23}, ((2, 1), (8, 19)): {'bw': 1}, ((2, 1), (19, 28)): {'bw': 1}, ((2, 1), (28, 21)): {'bw': 1}, ((2, 1), (21, 7)): {'bw': 1}, ((3, 0), (28, 21)): {'bw': 37}, ((3, 0), (21, 27)): {'bw': 37}, ((3, 0), (27, 0)): {'bw': 37}}",276.0,130.0,207.0,69.0,61,69.0,61,69.0,207,146,0.47101449275362317,90952.43568606049,42839.91535937632,155.21708463542143,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,"[0, 7, 8, 28]",1.221014492753623,4.0,4.0,3.0
13,10,5,1807.0,3621.0,602214.184881376,1188316.795000673,0.49903341618337477,0.5067791580620006,25,18,0,351.0879922337967,5093,2494,2599,0.17307692307692313,0.32493506493506497,6,174.08799223379668,177.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
14,10,5,1807.0,3621.0,602214.184881376,1188316.795000673,0.49903341618337477,0.5067791580620006,25,19,1,368.0,5093,2494,2599,0.17307692307692313,0.32493506493506497,13,587.0707651827287,368.0,5,7,False,"{0: 7, 1: 16, 2: 22}","{(2, 0): [(22, 5), (5, 14), (14, 21), (21, 7)], (2, 1): []}","{(0, 7): {'cpu': 43}, (1, 16): {'cpu': 31}, (2, 22): {'cpu': 15}}","{((2, 0), (22, 5)): {'bw': 28}, ((2, 0), (5, 14)): {'bw': 28}, ((2, 0), (14, 21)): {'bw': 28}, ((2, 0), (21, 7)): {'bw': 28}}",0.0,0.0,351.0,117.0,215,0.0,0,74.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,"[7, 16, 22]",0.2,3.0,3.0,2.0
15,11,6,2054.0,4056.0,1160941.374051841,2172310.022891978,0.5064102564102564,0.5344271129892821,26,20,1,396.0,4658,2350,2308,0.22082228116710878,0.4005194805194805,14,2262.053397451276,396.0,5,6,True,"{0: 14, 1: 28, 2: 18, 3: 13, 4: 20}","{(2, 0): [(18, 28), (28, 21), (21, 14)], (2, 1): [(18, 28)], (3, 0): [(13, 4), (4, 15), (15, 14)], (3, 1): [(13, 26), (26, 28)], (3, 2): [(13, 26), (26, 28), (28, 18)], (4, 0): [(20, 10), (10, 24), (24, 6), (6, 14)]}","{(0, 14): {'cpu': 33}, (1, 28): {'cpu': 17}, (2, 18): {'cpu': 38}, (3, 13): {'cpu': 11}, (4, 20): {'cpu': 45}}","{((2, 0), (18, 28)): {'bw': 5}, ((2, 0), (28, 21)): {'bw': 5}, ((2, 0), (21, 14)): {'bw': 5}, ((2, 1), (18, 28)): {'bw': 22}, ((3, 0), (13, 4)): {'bw': 0}, ((3, 0), (4, 15)): {'bw': 0}, ((3, 0), (15, 14)): {'bw': 0}, ((3, 1), (13, 26)): {'bw': 16}, ((3, 1), (26, 28)): {'bw': 16}, ((3, 2), (13, 26)): {'bw': 18}, ((3, 2), (26, 28)): {'bw': 18}, ((3, 2), (28, 18)): {'bw': 18}, ((4, 0), (20, 10)): {'bw': 42}, ((4, 0), (10, 24)): {'bw': 42}, ((4, 0), (24, 6)): {'bw': 42}, ((4, 0), (6, 14)): {'bw': 42}}",435.0,247.0,432.0,144.0,103,144.0,103,144.0,291,188,0.5678160919540229,983993.227891305,558727.1891704651,1284.4303199321037,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,"[14, 28, 18, 13, 20]",1.367816091954023,5.0,5.0,6.0
16,12,7,2151.0,4209.0,1279965.4565993466,2360049.0396937137,0.5110477548111191,0.5423469746058582,26,21,1,429.0,4505,2273,2232,0.24635278514588854,0.4202597402597402,15,1227.0523973969657,429.0,3,2,True,"{0: 13, 1: 5, 2: 16}","{(1, 0): [(5, 22), (22, 11), (11, 4), (4, 13)], (2, 1): [(16, 23), (23, 14), (14, 5)]}","{(0, 13): {'cpu': 25}, (1, 5): {'cpu': 38}, (2, 16): {'cpu': 14}}","{((1, 0), (5, 22)): {'bw': 16}, ((1, 0), (22, 11)): {'bw': 16}, ((1, 0), (11, 4)): {'bw': 16}, ((1, 0), (4, 13)): {'bw': 16}, ((2, 1), (16, 23)): {'bw': 4}, ((2, 1), (23, 14)): {'bw': 4}, ((2, 1), (14, 5)): {'bw': 4}}",153.0,97.0,231.0,77.0,20,77.0,20,77.0,76,56,0.6339869281045751,187739.01680173576,119024.08254750568,777.9351800490566,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,"[13, 5, 16]",1.3006535947712417,3.0,3.0,2.0
17,12,7,2151.0,4209.0,1279965.4565993466,2360049.0396937137,0.5110477548111191,0.5423469746058582,26,22,1,455.0,4505,2273,2232,0.24635278514588854,0.4202597402597402,16,22.53960400158408,455.0,3,3,False,"{0: 28, 1: 5}","{(1, 0): []}","{(0, 28): {'cpu': 15}, (1, 5): {'cpu': 4}}",{},0.0,0.0,63.0,21.0,64,0.0,0,15.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,"[28, 5]",0.0,2.0,2.0,1.0
17,12,7,2151.0,4209.0,1279965.4565993466,2360049.0396937137,0.5110477548111191,0.5423469746058582,26,23,0,477.53960400158405,4505,2273,2232,0.24635278514588854,0.4202597402597402,16,22.53960400158408,455.0,3,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
18,13,8,2250.0,4309.0,1327945.0557067909,2408513.281216385,0.5221629148294268,0.5513546742977192,26,24,1,479.0,4405,2221,2184,0.2635941644562334,0.43272727272727274,17,484.6424152267097,479.0,3,2,True,"{0: 27, 1: 13, 2: 4}","{(2, 0): [(4, 15), (15, 27)], (2, 1): [(4, 13)]}","{(0, 27): {'cpu': 23}, (1, 13): {'cpu': 1}, (2, 4): {'cpu': 28}}","{((2, 0), (4, 15)): {'bw': 1}, ((2, 0), (15, 27)): {'bw': 1}, ((2, 1), (4, 13)): {'bw': 46}}",100.0,99.0,156.0,52.0,47,52.0,47,52.0,48,1,0.99,48464.24152267097,47979.599107444265,479.7959910744426,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,"[27, 13, 4]",1.6566666666666667,3.0,3.0,2.0
